                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.54304,                0.28737,                0.85043,                0.99803,                0.99927,                0.99478,                0.91466,                0.50374,                0.19719,                0.82256,               0.005644,               0.005644,               0.005644
                     91,                0.54299,                0.28421,                0.85227,                0.99809,                0.99927,                0.99478,                0.91445,                0.50367,                0.19657,                0.82254,              0.0055945,              0.0055945,              0.0055945
                     92,                0.54279,                0.28604,                0.85033,                0.99818,                0.99927,                0.99478,                0.91412,                0.50388,                0.19596,                0.82261,               0.005545,               0.005545,               0.005545
                     93,                0.54142,                0.28564,                0.85077,                0.99814,                0.99927,                0.99478,                0.91395,                0.50401,                0.19511,                0.82256,              0.0054955,              0.0054955,              0.0054955
                     94,                0.54393,                0.28612,                0.85102,                0.99814,                0.99927,                0.99478,                0.91417,                0.50439,                0.19525,                0.82251,               0.005446,               0.005446,               0.005446
                     95,                0.54306,                0.28576,                0.85149,                0.99816,                0.99927,                0.99478,                0.91423,                0.50441,                0.19458,                0.82257,              0.0053965,              0.0053965,              0.0053965
                     96,                0.54517,                0.28691,                0.85352,                0.99812,                0.99927,                0.99478,                0.91392,                0.50467,                0.19459,                0.82264,               0.005347,               0.005347,               0.005347
                     97,                0.53911,                 0.2823,                0.85273,                 0.9981,                0.99927,                0.99478,                0.91379,                0.50478,                0.19436,                0.82271,              0.0052975,              0.0052975,              0.0052975
                     98,                0.53783,                0.28306,                0.84958,                0.99816,                0.99927,                0.99478,                0.91395,                0.50505,                0.19424,                0.82272,               0.005248,               0.005248,               0.005248
                     99,                0.53961,                0.28092,                0.85058,                0.99816,                0.99927,                0.99478,                0.91335,                0.50494,                0.19412,                0.82272,              0.0051985,              0.0051985,              0.0051985
                    100,                0.53807,                0.28163,                0.85033,                0.99816,                0.99927,                0.99478,                0.91356,                0.50493,                0.19469,                0.82273,               0.005149,               0.005149,               0.005149
                    101,                0.53283,                0.28229,                0.84946,                0.99816,                0.99927,                0.99478,                0.91372,                0.50487,                0.19456,                0.82279,              0.0050995,              0.0050995,              0.0050995
                    102,                0.53314,                0.27916,                0.84764,                0.99819,                0.99927,                0.99478,                0.91354,                0.50507,                0.19477,                0.82279,                0.00505,                0.00505,                0.00505
                    103,                0.52948,                0.27992,                0.85029,                0.99812,                0.99927,                0.99477,                0.91312,                0.50505,                0.19434,                0.82287,              0.0050005,              0.0050005,              0.0050005
                    104,                 0.5348,                0.27936,                  0.849,                0.99815,                0.99927,                0.99477,                0.91309,                0.50506,                0.19397,                0.82291,               0.004951,               0.004951,               0.004951
                    105,                0.53646,                0.27743,                0.84805,                0.99813,                0.99927,                0.99477,                0.91341,                0.50499,                0.19414,                0.82298,              0.0049015,              0.0049015,              0.0049015
                    106,                0.53544,                0.27832,                0.84882,                0.99815,                0.99927,                0.99477,                0.91281,                0.50503,                0.19407,                0.82299,               0.004852,               0.004852,               0.004852
                    107,                  0.527,                0.27681,                0.84579,                0.99819,                0.99927,                0.99477,                 0.9148,                0.50533,                0.19409,                0.82297,              0.0048025,              0.0048025,              0.0048025
                    108,                 0.5331,                0.27813,                0.84971,                0.99819,                0.99927,                0.99477,                0.91415,                0.50535,                0.19363,                0.82295,               0.004753,               0.004753,               0.004753
                    109,                0.52217,                0.27274,                0.84806,                0.99818,                0.99927,                0.99477,                0.91347,                0.50565,                0.19341,                0.82307,              0.0047035,              0.0047035,              0.0047035
                    110,                0.52337,                0.27398,                0.84478,                0.99819,                0.99927,                0.99477,                0.91359,                0.50592,                0.19383,                0.82314,               0.004654,               0.004654,               0.004654
                    111,                 0.5303,                0.27636,                0.84778,                0.99818,                0.99927,                0.99477,                0.91326,                0.50582,                0.19365,                0.82321,              0.0046045,              0.0046045,              0.0046045
                    112,                0.52799,                0.27411,                0.84806,                0.99818,                0.99927,                0.99477,                0.91331,                 0.5057,                0.19346,                0.82325,               0.004555,               0.004555,               0.004555
                    113,                0.52098,                0.26948,                0.84653,                0.99816,                0.99927,                0.99477,                 0.9128,                0.50578,                0.19324,                0.82321,              0.0045055,              0.0045055,              0.0045055
                    114,                0.52489,                0.27151,                 0.8474,                0.99816,                0.99927,                0.99477,                0.91243,                0.50582,                0.19306,                0.82323,               0.004456,               0.004456,               0.004456
                    115,                0.52122,                0.27153,                0.84478,                0.99815,                0.99927,                0.99477,                0.91276,                0.50618,                0.19317,                0.82321,              0.0044065,              0.0044065,              0.0044065
                    116,                0.52006,                0.26879,                0.84382,                0.99816,                0.99927,                0.99477,                0.91333,                0.50636,                0.19374,                0.82323,               0.004357,               0.004357,               0.004357
                    117,                 0.5204,                0.26955,                0.84478,                0.99813,                0.99927,                0.99477,                0.91292,                0.50634,                0.19377,                 0.8232,              0.0043075,              0.0043075,              0.0043075
                    118,                0.51509,                0.26737,                0.84645,                0.99811,                0.99927,                0.99477,                0.91289,                0.50651,                0.19379,                0.82321,               0.004258,               0.004258,               0.004258
                    119,                0.51816,                0.26974,                0.84569,                0.99811,                0.99927,                0.99477,                0.91268,                0.50667,                0.19379,                 0.8232,              0.0042085,              0.0042085,              0.0042085
                    120,                0.51662,                0.26984,                0.84484,                0.99821,                0.99927,                0.99477,                0.91296,                0.50669,                 0.1937,                0.82323,               0.004159,               0.004159,               0.004159
