                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.48477,                 0.2922,                0.84036,                0.98798,                0.97068,                0.98622,                0.79308,                 0.7675,                0.31727,                0.93934,              0.0055945,              0.0055945,              0.0055945
                     92,                0.48136,                 0.2882,                0.83779,                0.98415,                0.97193,                0.98876,                0.78387,                0.77171,                0.31617,                0.94527,               0.005545,               0.005545,               0.005545
                     93,                0.48207,                0.28736,                0.83712,                0.98773,                0.97542,                0.99241,                0.79885,                 0.7756,                0.31141,                0.94398,              0.0054955,              0.0054955,              0.0054955
                     94,                 0.4805,                 0.2907,                0.84074,                0.98656,                0.97189,                0.99051,                0.79807,                0.77063,                0.30932,                0.94162,               0.005446,               0.005446,               0.005446
                     95,                0.47819,                0.28972,                 0.8378,                0.98097,                0.96889,                 0.9906,                0.78136,                0.78902,                0.31177,                0.95511,              0.0053965,              0.0053965,              0.0053965
                     96,                0.47545,                0.28505,                0.83797,                0.98309,                0.96732,                0.99327,                0.78771,                0.77426,                 0.3157,                  0.945,               0.005347,               0.005347,               0.005347
                     97,                0.46925,                0.28334,                0.83696,                0.98297,                0.96786,                0.99238,                0.78769,                 0.7705,                0.31191,                0.93871,              0.0052975,              0.0052975,              0.0052975
                     98,                0.46845,                0.28259,                0.83432,                0.98676,                 0.9706,                0.98909,                0.78958,                0.77327,                0.32225,                0.94503,               0.005248,               0.005248,               0.005248
                     99,                0.47111,                0.28551,                0.83684,                0.98461,                 0.9686,                0.98921,                0.78973,                0.75819,                0.31765,                0.93928,              0.0051985,              0.0051985,              0.0051985
                    100,                0.46313,                0.28002,                0.83277,                0.98062,                0.97389,                0.98844,                0.78884,                0.75813,                 0.3044,                 0.9406,               0.005149,               0.005149,               0.005149
                    101,                0.47372,                0.28334,                0.83611,                0.98197,                0.97399,                0.98927,                0.78582,                0.77179,                0.30309,                0.94352,              0.0050995,              0.0050995,              0.0050995
                    102,                0.46405,                0.28259,                0.83092,                 0.9854,                0.97558,                0.98936,                0.78843,                0.76988,                0.30432,                0.94703,                0.00505,                0.00505,                0.00505
                    103,                0.46815,                0.28238,                0.83739,                0.97978,                 0.9803,                0.98897,                0.78986,                0.77137,                0.30649,                0.94633,              0.0050005,              0.0050005,              0.0050005
                    104,                0.46258,                0.27927,                0.82998,                0.98385,                0.97836,                0.99433,                0.79242,                0.77305,                0.30469,                0.94949,               0.004951,               0.004951,               0.004951
                    105,                 0.4545,                0.27576,                0.83225,                 0.9856,                0.97377,                0.99143,                0.79141,                0.77285,                0.30382,                 0.9501,              0.0049015,              0.0049015,              0.0049015
                    106,                0.45621,                0.27633,                0.83187,                0.98583,                0.97459,                 0.9889,                0.78953,                0.77082,                0.30732,                0.94599,               0.004852,               0.004852,               0.004852
                    107,                0.44893,                0.27561,                0.83215,                0.98694,                0.97742,                 0.9909,                0.79365,                0.76951,                0.30242,                0.94697,              0.0048025,              0.0048025,              0.0048025
                    108,                 0.4533,                0.27456,                0.82976,                0.98713,                0.97657,                0.99109,                0.79449,                0.75987,                0.30075,                0.94797,               0.004753,               0.004753,               0.004753
                    109,                 0.4521,                0.27321,                0.82998,                0.98668,                0.97567,                0.98833,                0.79166,                  0.766,                0.30215,                0.94706,              0.0047035,              0.0047035,              0.0047035
                    110,                0.45228,                0.27432,                0.83478,                 0.9857,                0.97558,                0.98811,                0.79024,                0.76124,                0.30195,                0.94371,               0.004654,               0.004654,               0.004654
                    111,                0.44753,                0.27061,                0.82899,                0.98645,                0.97558,                0.99008,                0.78813,                0.76603,                0.29942,                0.94255,              0.0046045,              0.0046045,              0.0046045
                    112,                0.44665,                0.27229,                0.83274,                0.98501,                0.97389,                0.98967,                0.79277,                0.76439,                0.30267,                0.93998,               0.004555,               0.004555,               0.004555
                    113,                0.44373,                0.26964,                 0.8297,                0.98486,                0.97659,                0.98865,                0.79071,                0.76108,                 0.3021,                0.94077,              0.0045055,              0.0045055,              0.0045055
                    114,                0.43935,                 0.2683,                0.82682,                0.98361,                0.97884,                0.99131,                0.79304,                0.75639,                0.30124,                0.94019,               0.004456,               0.004456,               0.004456
                    115,                0.43539,                0.26605,                0.82803,                0.98643,                0.97596,                0.99152,                0.79454,                0.74995,                0.30216,                0.93514,              0.0044065,              0.0044065,              0.0044065
                    116,                0.44148,                0.27016,                0.82949,                0.98797,                 0.9744,                0.98833,                0.79644,                0.75817,                0.30263,                0.93782,               0.004357,               0.004357,               0.004357
                    117,                0.42912,                0.26409,                0.82771,                0.98736,                0.97213,                0.98896,                0.79314,                0.76522,                0.30552,                0.93972,              0.0043075,              0.0043075,              0.0043075
                    118,                0.43229,                0.26485,                0.82603,                0.98225,                0.97338,                0.98783,                0.79006,                 0.7661,                0.30856,                0.93951,               0.004258,               0.004258,               0.004258
                    119,                0.42728,                0.26241,                0.82638,                 0.9859,                0.97512,                0.99066,                0.79286,                0.76395,                0.30681,                0.94143,              0.0042085,              0.0042085,              0.0042085
                    120,                0.42508,                0.26249,                0.82491,                0.98358,                0.97407,                0.98814,                0.78891,                0.75988,                 0.3125,                0.94239,               0.004159,               0.004159,               0.004159
                    121,                0.43035,                0.26095,                0.82837,                0.98575,                0.97276,                0.98917,                0.78874,                0.75581,                0.31009,                0.94063,              0.0041095,              0.0041095,              0.0041095
                    122,                0.42655,                0.26144,                0.82801,                0.98576,                0.97217,                0.98936,                0.79253,                0.75595,                0.30368,                0.94144,                0.00406,                0.00406,                0.00406
                    123,                0.42052,                0.25961,                0.82701,                0.98607,                0.97378,                0.98888,                0.79193,                0.75973,                0.30579,                0.94244,              0.0040105,              0.0040105,              0.0040105
                    124,                0.41866,                0.25873,                0.82406,                0.98602,                0.96768,                0.98856,                0.78769,                0.76233,                0.30434,                0.93896,               0.003961,               0.003961,               0.003961
                    125,                0.42385,                0.26384,                0.82739,                0.98617,                0.97473,                0.98878,                0.79312,                0.75899,                0.30224,                0.93655,              0.0039115,              0.0039115,              0.0039115
